0,0.8048962,0.19510381
1,0.91349757,0.086502396
2,0.892565,0.10743501
3,0.86737084,0.13262919
4,0.92443275,0.07556719
5,0.81976885,0.18023111
6,0.9188633,0.08113666
7,0.8541854,0.14581463
8,0.59305394,0.40694603
9,0.8440469,0.1559531
10,0.39444712,0.6055529
11,0.81206566,0.18793438
12,0.91174525,0.08825475
13,0.54830503,0.45169494
14,0.7647142,0.23528579
15,0.7082188,0.29178125
16,0.8999312,0.10006876
17,0.9214277,0.07857223
18,0.90239334,0.097606644
19,0.3090859,0.69091403
20,0.42417082,0.57582915
21,0.5571587,0.44284126
22,0.8602546,0.13974544
23,0.3191936,0.68080634
24,0.8559599,0.14404008
25,0.92702186,0.072978176
26,0.8572134,0.14278665
27,0.92177105,0.07822896
28,0.8295304,0.1704696
29,0.40163144,0.5983686
30,0.6993312,0.30066884
31,0.9045299,0.09547005
32,0.80936074,0.19063926
33,0.8909785,0.1090215
34,0.9214312,0.078568816
35,0.90548515,0.094514854
36,0.40395772,0.5960423
37,0.42768475,0.5723152
38,0.8787146,0.12128537
39,0.6772619,0.32273808
40,0.7224682,0.27753177
41,0.692415,0.307585
42,0.85870963,0.14129041
43,0.8675176,0.13248241
44,0.883272,0.11672802
45,0.67839783,0.32160214
46,0.63040876,0.36959124
47,0.7891756,0.21082433
48,0.32703564,0.6729644
49,0.9015962,0.098403744
50,0.83921546,0.1607845
51,0.8637792,0.13622081
52,0.58664453,0.41335547
53,0.88000757,0.11999242
54,0.88350743,0.116492614
55,0.83159584,0.16840416
56,0.8013998,0.1986002
57,0.91198117,0.088018835
58,0.51158947,0.48841056
59,0.6414986,0.35850143
60,0.41609946,0.5839006
61,0.92743975,0.0725603
62,0.7952899,0.20471008
63,0.9291627,0.07083733
64,0.8936788,0.1063212
65,0.4929763,0.50702363
66,0.93433386,0.0656662
67,0.94078434,0.059215646
68,0.7507731,0.249227
69,0.9192523,0.080747694
70,0.71248865,0.28751132
71,0.68812114,0.31187892
72,0.57781833,0.42218167
73,0.87901103,0.120989
74,0.8499028,0.15009715
75,0.7781036,0.22189638
76,0.83535665,0.1646433
77,0.6714521,0.3285479
78,0.41496637,0.58503366
79,0.8963751,0.10362495
80,0.8216825,0.17831741
81,0.8397817,0.16021831
82,0.8826706,0.117329426
83,0.9299741,0.070025966
84,0.8528338,0.14716616
85,0.9038177,0.09618232
86,0.9249199,0.07508008
87,0.91787916,0.08212079
