0,0.7158942,0.2841058
1,0.9356064,0.06439356
2,0.92223907,0.077761
3,0.9203225,0.079677545
4,0.98530465,0.01469534
5,0.94508785,0.054912217
6,0.981658,0.018342033
7,0.9464895,0.053510506
8,0.89796996,0.10203007
9,0.9710171,0.028982857
10,0.7008017,0.29919833
11,0.93032175,0.06967828
12,0.9431925,0.056807466
13,0.9371609,0.06283907
14,0.9831613,0.016838731
15,0.3950527,0.60494727
16,0.2641345,0.73586553
17,0.9195435,0.08045655
18,0.98838776,0.011612293
19,0.0076331124,0.99236685
20,0.04014609,0.95985395
21,0.5511924,0.4488076
22,0.46013954,0.5398604
23,0.0056953235,0.9943047
24,0.9040244,0.09597563
25,0.9829699,0.017030057
26,0.8666793,0.13332069
27,0.9352676,0.06473243
28,0.9599805,0.040019467
29,0.008386621,0.9916134
30,0.8314204,0.16857956
31,0.32749358,0.67250645
32,0.39463085,0.6053692
33,0.9726279,0.027372176
34,0.9881491,0.011850926
35,0.9627638,0.03723625
36,0.02105671,0.9789433
37,0.12874377,0.8712562
38,0.9848769,0.015123155
39,0.94822437,0.051775612
40,0.87401253,0.12598743
41,0.87963164,0.12036833
42,0.9887474,0.0112525895
43,0.9647369,0.035263173
44,0.97997564,0.020024411
45,0.9656901,0.034309935
46,0.9092503,0.090749696
47,0.9546176,0.04538234
48,0.0007312416,0.9992687
49,0.5119,0.48810002
50,0.16644505,0.833555
51,0.9780166,0.021983404
52,0.7622425,0.23775753
53,0.9904208,0.009579153
54,0.97051954,0.029480457
55,0.9620964,0.03790362
56,0.862205,0.13779502
57,0.89445597,0.105544
58,0.9012869,0.098713145
59,0.8250259,0.17497408
60,0.23796842,0.76203156
61,0.98755604,0.012443945
62,0.98445916,0.0155407945
63,0.9712389,0.028761026
64,0.9108965,0.08910351
65,0.17748128,0.82251877
66,0.92880815,0.071191855
67,0.83002466,0.16997536
68,0.8478331,0.15216692
69,0.9365334,0.06346666
70,0.895363,0.10463701
71,0.8222911,0.17770892
72,0.96388364,0.036116347
73,0.021930415,0.97806954
74,0.91510296,0.08489704
75,0.1262468,0.8737532
76,0.9627072,0.037292823
77,0.90418625,0.09581378
78,0.06440922,0.9355908
79,0.9194738,0.08052616
80,0.9821838,0.017816184
81,0.9283347,0.0716653
82,0.9906288,0.009371208
83,0.97155637,0.028443614
84,0.6644739,0.33552608
85,0.8771683,0.122831665
86,0.9468941,0.05310587
87,0.9607948,0.03920517
88,0.7277673,0.27223277
89,0.9707164,0.029283578
90,0.091925316,0.90807474
91,0.0913689,0.90863115
92,0.97910905,0.020890925
93,0.044846024,0.95515394
94,0.0068796673,0.9931203
95,0.9115362,0.08846382
96,0.9868326,0.013167439
97,0.22268113,0.77731884
98,0.91032475,0.08967522
99,0.9714309,0.02856906
100,0.0033428546,0.99665713
101,0.8804488,0.11955116
102,0.8234256,0.17657441
103,0.9599896,0.04001045
104,0.10964733,0.89035267
105,0.94663125,0.053368773
106,0.98093307,0.019066928
107,0.74337304,0.2566269
108,0.78408027,0.21591973
109,0.95438826,0.04561174
110,0.8441656,0.1558344
111,0.016061429,0.98393863
112,0.9685933,0.031406686
113,0.9477903,0.052209616
114,0.9686138,0.031386226
115,0.81329864,0.18670139
116,0.7013578,0.2986422
117,0.8972537,0.10274629
118,0.816374,0.18362597
119,0.120401554,0.87959844
120,0.93956834,0.060431655
121,0.9625098,0.037490197
122,0.0043292264,0.9956708
123,0.010298056,0.989702
124,0.95354867,0.046451382
125,0.007925552,0.9920745
126,0.95360345,0.046396602
127,0.83986366,0.16013636
128,0.99342877,0.0065712244
129,0.97068685,0.029313155
130,0.8636686,0.1363314
131,0.8588363,0.14116374
132,0.9708499,0.029150074
133,0.27361792,0.7263821
134,0.012716259,0.9872837
135,0.97371495,0.026284976
136,0.883159,0.11684103
137,0.85778946,0.14221059
138,0.89985013,0.1001499
139,0.98369783,0.016302219
140,0.9054328,0.09456716
141,0.95104533,0.048954688
142,0.011947255,0.9880527
143,0.94656044,0.0534396
144,0.8041771,0.19582291
145,0.79009795,0.2099021
146,0.042863593,0.95713645
147,0.92845106,0.07154893
148,0.881215,0.11878501
149,0.95638144,0.04361858
150,0.008227378,0.9917726
151,0.033312324,0.9666876
152,0.9789642,0.021035789
153,0.7528078,0.24719223
154,0.00743564,0.9925644
155,0.740725,0.25927508
156,0.3549574,0.6450426
157,0.80514425,0.19485578
158,0.9681916,0.031808298
159,0.98059076,0.019409204
160,0.8712581,0.12874189
161,0.12180221,0.87819785
162,0.9705495,0.029450474
163,0.00061570475,0.9993843
164,0.9656122,0.03438784
165,0.9584642,0.04153581
166,0.004268944,0.99573106
167,0.9747934,0.025206573
168,0.9595988,0.040401284
169,0.82663965,0.17336036
170,0.6225205,0.37747946
171,0.95384055,0.04615948
172,0.9557999,0.04420012
173,0.92933446,0.07066552
174,0.9866845,0.013315554
175,0.95190936,0.048090674
176,0.8020419,0.19795816
177,0.21845554,0.78154445
178,0.94530106,0.054698974
179,0.95809245,0.04190753
180,0.98721004,0.012789966
181,0.8700295,0.12997052
182,0.0044844514,0.9955155
183,0.9699449,0.030055115
184,0.91414624,0.08585377
185,0.9833661,0.016633898
